nom,date,cumulative_confirmed_cases,nom_clean,new_cases,rt_proxy,cumulative_confirmed_deaths,days_since_first_case,rolling_7d_new_cases,days_since_last_case,population_density,population_density_was_missing,label_next_7d_onset,has_full_future_window
Musienene,2026-06-21,2.0,Musienene,1.0,,1.0,5,1.0,5.0,272.413057812586,0,0,True
Kyondo,2026-06-21,3.0,Kyondo,1.0,1.0,1.0,27,1.0,11.0,287.209696136707,0,0,True
Katwa,2026-06-21,31.0,Katwa,3.0,0.5,19.0,34,8.0,1.0,7809.37779884317,0,1,True
Aru,2026-06-21,3.0,Aru,0.0,,1.0,30,0.0,17.0,339.239633491485,0,0,True
Oicha,2026-06-21,3.0,Oicha,0.0,,2.0,28,1.0,5.0,217.407676331775,0,0,True
Damas,2026-06-21,4.0,Damas,0.0,0.0,0.0,26,0.0,8.0,53.1851080273012,0,0,True
Kalunguta,2026-06-21,2.0,Kalunguta,0.0,,1.0,28,1.0,5.0,217.291453102909,0,0,True
Komanda,2026-06-21,10.0,Komanda,0.0,1.3333333333333333,3.0,24,4.0,4.0,69.5013595444792,0,1,True
Mambasa,2026-06-21,2.0,Mambasa,0.0,,1.0,26,0.0,20.0,9.38305119840287,0,0,True
Aungba,2026-06-21,6.0,Aungba,0.0,4.0,2.0,24,4.0,3.0,171.063075277196,0,0,True
Miti Murhesa,2026-06-21,3.0,Miti Murhesa,0.0,0.0,1.0,31,0.0,12.0,722.651452069188,0,0,True
Goma,2026-06-21,1.0,Goma,0.0,,0.0,34,0.0,34.0,8413.39578071933,0,0,True
Nizi,2026-06-21,26.0,Nizi,0.0,2.5,5.0,31,15.0,3.0,671.566862038288,0,1,True
Kambala,2026-06-21,1.0,Kambala,0.0,,1.0,11,0.0,11.0,113.635589703185,0,0,True
Drodro,2026-06-21,1.0,Drodro,0.0,,1.0,4,0.0,4.0,349.734033181171,0,0,True
Mabalako,2026-06-21,1.0,Mabalako,0.0,,0.0,8,0.0,8.0,224.427753196912,0,0,True
Lita,2026-06-21,21.0,Lita,1.0,7.5,6.0,24,15.0,3.0,228.628253664484,0,1,True
Logo,2026-06-21,2.0,Logo,0.0,,0.0,20,0.0,17.0,557.063799173426,0,1,True
Tchomia,2026-06-21,7.0,Tchomia,2.0,,0.0,12,5.0,5.0,228.779480612625,0,1,True
Bambu,2026-06-21,14.0,Bambu,0.0,3.5,2.0,32,7.0,1.0,293.755113499808,0,0,True
Nyankunde,2026-06-21,86.0,Nyankunde,7.0,2.4444444444444446,9.0,34,44.0,2.0,100.872453475923,0,1,True
Bunia,2026-06-21,285.0,Bunia,10.0,0.958904109589041,45.0,37,70.0,1.0,4336.1457340514,0,1,True
Rwampara,2026-06-21,215.0,Rwampara,4.0,1.537037037037037,36.0,37,83.0,1.0,378.392262151519,0,1,True
Beni,2026-06-21,18.0,Beni,1.0,0.4444444444444444,12.0,24,4.0,1.0,583.694814150159,0,1,True
Musienene,2026-06-22,2.0,Musienene,0.0,,1.0,6,1.0,1.0,272.413057812586,0,1,True
Butembo,2026-06-22,28.0,Butembo,0.0,0.5294117647058824,13.0,35,9.0,1.0,3648.62216219997,0,1,True
Gety,2026-06-22,1.0,Gety,0.0,,0.0,25,0.0,25.0,86.0299313935469,0,0,True
Miti Murhesa,2026-06-22,3.0,Miti Murhesa,0.0,0.0,1.0,32,0.0,13.0,722.651452069188,0,0,True
Aungba,2026-06-22,6.0,Aungba,0.0,4.0,2.0,25,4.0,4.0,171.063075277196,0,0,True
Rimba,2026-06-22,3.0,Rimba,0.0,,0.0,27,0.0,20.0,475.541098374732,0,0,True
Fataki,2026-06-22,1.0,Fataki,0.0,,0.0,27,1.0,6.0,374.843916988277,0,0,True
Tchomia,2026-06-22,8.0,Tchomia,1.0,,0.0,13,6.0,1.0,228.779480612625,0,1,True
Mambasa,2026-06-22,2.0,Mambasa,0.0,,1.0,27,0.0,21.0,9.38305119840287,0,0,True
Beni,2026-06-22,20.0,Beni,2.0,1.2,12.0,25,6.0,1.0,583.694814150159,0,1,True
Komanda,2026-06-22,10.0,Komanda,0.0,0.75,3.0,25,3.0,5.0,69.5013595444792,0,1,True
Kalunguta,2026-06-22,2.0,Kalunguta,0.0,,1.0,29,1.0,6.0,217.291453102909,0,0,True
Nyankunde,2026-06-22,86.0,Nyankunde,0.0,2.1578947368421053,9.0,35,41.0,1.0,100.872453475923,0,1,True
Damas,2026-06-22,4.0,Damas,0.0,0.0,0.0,27,0.0,9.0,53.1851080273012,0,1,True
Mangala,2026-06-22,14.0,Mangala,3.0,2.25,6.0,25,9.0,1.0,162.268440527417,0,1,True
Goma,2026-06-22,1.0,Goma,0.0,,0.0,35,0.0,35.0,8413.39578071933,0,0,True
Kyondo,2026-06-22,3.0,Kyondo,0.0,1.0,1.0,28,1.0,1.0,287.209696136707,0,0,True
Lita,2026-06-22,24.0,Lita,3.0,3.0,6.0,25,15.0,1.0,228.628253664484,0,1,True
Masereka,2026-06-22,1.0,Masereka,0.0,,0.0,12,0.0,12.0,859.910963009083,0,0,True
Nizi,2026-06-22,30.0,Nizi,4.0,1.2727272727272727,6.0,32,14.0,4.0,671.566862038288,0,1,True
Bunia,2026-06-22,296.0,Bunia,11.0,1.2857142857142858,48.0,38,81.0,1.0,4336.1457340514,0,1,True
Bambu,2026-06-22,14.0,Bambu,0.0,3.5,2.0,33,7.0,2.0,293.755113499808,0,1,True
Vuhovi,2026-06-22,1.0,Vuhovi,0.0,,1.0,12,0.0,12.0,380.412706373374,0,0,True
Logo,2026-06-22,5.0,Logo,3.0,,0.0,21,3.0,18.0,557.063799173426,0,1,True
Mongbwalu,2026-06-22,237.0,Mongbwalu,8.0,0.5977011494252874,100.0,39,52.0,1.0,49.26880991961,0,1,True
Nia Nia,2026-06-22,2.0,Nia Nia,0.0,,2.0,9,1.0,1.0,12.2620174888054,0,1,True
Oicha,2026-06-22,3.0,Oicha,0.0,,2.0,29,1.0,6.0,217.407676331775,0,0,True
Drodro,2026-06-22,1.0,Drodro,0.0,,1.0,5,0.0,5.0,349.734033181171,0,1,True
Kilo,2026-06-22,7.0,Kilo,0.0,,1.0,32,3.0,5.0,107.546199583958,0,1,True
Katwa,2026-06-22,32.0,Katwa,1.0,0.5625,19.0,35,9.0,1.0,7809.37779884317,0,1,True
Aru,2026-06-22,3.0,Aru,0.0,,1.0,31,0.0,18.0,339.239633491485,0,0,True
Kambala,2026-06-22,1.0,Kambala,0.0,,1.0,12,0.0,12.0,113.635589703185,0,0,True
Rwampara,2026-06-22,225.0,Rwampara,10.0,0.654320987654321,37.0,38,53.0,1.0,378.392262151519,0,1,True
Mabalako,2026-06-22,1.0,Mabalako,0.0,,0.0,9,0.0,9.0,224.427753196912,0,0,True
Rimba,2026-06-23,3.0,Rimba,0.0,,0.0,28,0.0,21.0,475.541098374732,0,0,True
Kyondo,2026-06-23,3.0,Kyondo,0.0,1.0,2.0,29,1.0,2.0,287.209696136707,0,0,True
Mongbwalu,2026-06-23,241.0,Mongbwalu,4.0,0.6933333333333334,103.0,40,52.0,1.0,49.26880991961,0,1,True
Lita,2026-06-23,26.0,Lita,2.0,3.4,6.0,26,17.0,1.0,228.628253664484,0,1,True
Komanda,2026-06-23,13.0,Komanda,3.0,1.5,3.0,26,6.0,6.0,69.5013595444792,0,1,True
Musienene,2026-06-23,2.0,Musienene,0.0,,2.0,7,1.0,2.0,272.413057812586,0,1,True
Tchomia,2026-06-23,8.0,Tchomia,0.0,1.0,0.0,14,3.0,1.0,228.779480612625,0,1,True
Nyankunde,2026-06-23,86.0,Nyankunde,0.0,3.1538461538461537,9.0,36,41.0,2.0,100.872453475923,0,1,True
Bunia,2026-06-23,304.0,Bunia,8.0,1.238095238095238,54.0,39,78.0,1.0,4336.1457340514,0,1,True
Kilo,2026-06-23,7.0,Kilo,0.0,,1.0,33,3.0,6.0,107.546199583958,0,1,True
Logo,2026-06-23,5.0,Logo,0.0,,0.0,22,3.0,1.0,557.063799173426,0,1,True
Oicha,2026-06-23,3.0,Oicha,0.0,0.0,2.0,30,0.0,7.0,217.407676331775,0,0,True
Kambala,2026-06-23,1.0,Kambala,0.0,,1.0,13,0.0,13.0,113.635589703185,0,1,True
Kalunguta,2026-06-23,2.0,Kalunguta,0.0,0.0,1.0,30,0.0,7.0,217.291453102909,0,0,True
Damas,2026-06-23,4.0,Damas,0.0,0.0,0.0,28,0.0,10.0,53.1851080273012,0,1,True
Mambasa,2026-06-23,2.0,Mambasa,0.0,,1.0,28,0.0,22.0,9.38305119840287,0,0,True
Bambu,2026-06-23,14.0,Bambu,0.0,3.5,2.0,34,7.0,3.0,293.755113499808,0,1,True
Butembo,2026-06-23,29.0,Butembo,1.0,0.25,13.0,36,5.0,2.0,3648.62216219997,0,1,True
Aungba,2026-06-23,6.0,Aungba,0.0,,2.0,26,4.0,5.0,171.063075277196,0,0,True
Aru,2026-06-23,3.0,Aru,0.0,,1.0,32,0.0,19.0,339.239633491485,0,0,True
Goma,2026-06-23,1.0,Goma,0.0,,0.0,36,0.0,36.0,8413.39578071933,0,0,True
Drodro,2026-06-23,1.0,Drodro,0.0,,1.0,6,0.0,6.0,349.734033181171,0,1,True
Mabalako,2026-06-23,1.0,Mabalako,0.0,,0.0,10,0.0,10.0,224.427753196912,0,0,True
Rwampara,2026-06-23,225.0,Rwampara,0.0,0.7571428571428571,37.0,39,53.0,1.0,378.392262151519,0,1,True
Katwa,2026-06-23,32.0,Katwa,0.0,0.6,19.0,36,9.0,1.0,7809.37779884317,0,1,True
Beni,2026-06-23,20.0,Beni,0.0,1.2,12.0,26,6.0,1.0,583.694814150159,0,1,True
Nizi,2026-06-23,30.0,Nizi,0.0,1.2727272727272727,6.0,33,14.0,1.0,671.566862038288,0,1,True
Vuhovi,2026-06-23,1.0,Vuhovi,0.0,,1.0,13,0.0,13.0,380.412706373374,0,0,True
Gety,2026-06-23,1.0,Gety,0.0,,0.0,26,0.0,26.0,86.0299313935469,0,0,True
Fataki,2026-06-23,1.0,Fataki,0.0,0.0,0.0,28,0.0,7.0,374.843916988277,0,0,True
Nia Nia,2026-06-23,5.0,Nia Nia,3.0,,3.0,10,4.0,2.0,12.2620174888054,0,1,True
Mangala,2026-06-23,17.0,Mangala,3.0,3.0,8.0,26,12.0,1.0,162.268440527417,0,1,True
Masereka,2026-06-23,1.0,Masereka,0.0,,0.0,13,0.0,13.0,859.910963009083,0,0,True
Kalunguta,2026-06-24,2.0,Kalunguta,0.0,0.0,1.0,31,0.0,8.0,217.291453102909,0,0,True
Komanda,2026-06-24,13.0,Komanda,0.0,0.4285714285714285,3.0,27,3.0,1.0,69.5013595444792,0,1,True
Fataki,2026-06-24,1.0,Fataki,0.0,0.0,0.0,29,0.0,8.0,374.843916988277,0,0,True
Damas,2026-06-24,4.0,Damas,0.0,0.0,0.0,29,0.0,11.0,53.1851080273012,0,1,True
Rimba,2026-06-24,3.0,Rimba,0.0,,0.0,29,0.0,22.0,475.541098374732,0,0,True
Masereka,2026-06-24,1.0,Masereka,0.0,,0.0,14,0.0,14.0,859.910963009083,0,0,True
Mambasa,2026-06-24,2.0,Mambasa,0.0,,1.0,29,0.0,23.0,9.38305119840287,0,0,True
Miti Murhesa,2026-06-24,3.0,Miti Murhesa,0.0,0.0,1.0,34,0.0,15.0,722.651452069188,0,0,True
Gety,2026-06-24,1.0,Gety,0.0,,0.0,27,0.0,27.0,86.0299313935469,0,0,True
Nizi,2026-06-24,30.0,Nizi,0.0,0.25,6.0,34,5.0,2.0,671.566862038288,0,1,True
Lita,2026-06-24,26.0,Lita,0.0,0.6153846153846154,6.0,27,8.0,1.0,228.628253664484,0,1,True
Musienene,2026-06-24,2.0,Musienene,0.0,,2.0,8,1.0,3.0,272.413057812586,0,1,True
Goma,2026-06-24,1.0,Goma,0.0,,0.0,37,0.0,37.0,8413.39578071933,0,0,True
Mangala,2026-06-24,17.0,Mangala,0.0,3.0,8.0,27,12.0,1.0,162.268440527417,0,1,True
Bunia,2026-06-24,314.0,Bunia,10.0,0.9054054054054054,60.0,40,67.0,1.0,4336.1457340514,0,1,True
Beni,2026-06-24,20.0,Beni,0.0,0.8333333333333334,12.0,27,5.0,2.0,583.694814150159,0,1,True
Kambala,2026-06-24,1.0,Kambala,0.0,,1.0,14,0.0,14.0,113.635589703185,0,1,True
Drodro,2026-06-24,1.0,Drodro,0.0,,,7,0.0,7.0,349.734033181171,0,1,True
Kyondo,2026-06-24,3.0,Kyondo,0.0,1.0,2.0,30,1.0,3.0,287.209696136707,0,0,True
Rwampara,2026-06-24,237.0,Rwampara,12.0,0.5121951219512195,40.0,40,42.0,2.0,378.392262151519,0,1,True
Aungba,2026-06-24,6.0,Aungba,0.0,1.0,2.0,27,2.0,6.0,171.063075277196,0,0,True
Oicha,2026-06-24,3.0,Oicha,0.0,0.0,2.0,31,0.0,8.0,217.407676331775,0,0,True
Butembo,2026-06-24,31.0,Butembo,2.0,0.2857142857142857,13.0,37,6.0,1.0,3648.62216219997,0,1,True
Katwa,2026-06-24,33.0,Katwa,1.0,0.5625,20.0,37,9.0,2.0,7809.37779884317,0,1,True
Mabalako,2026-06-24,1.0,Mabalako,0.0,,0.0,11,0.0,11.0,224.427753196912,0,0,True
Tchomia,2026-06-24,9.0,Tchomia,1.0,1.3333333333333333,0.0,15,4.0,2.0,228.779480612625,0,1,True
Logo,2026-06-24,5.0,Logo,0.0,,0.0,23,3.0,2.0,557.063799173426,0,1,True
Nyankunde,2026-06-24,91.0,Nyankunde,5.0,0.6388888888888888,10.0,37,23.0,3.0,100.872453475923,0,1,True
Vuhovi,2026-06-24,1.0,Vuhovi,0.0,,1.0,14,0.0,14.0,380.412706373374,0,0,True
Bambu,2026-06-24,14.0,Bambu,0.0,1.25,2.0,35,5.0,4.0,293.755113499808,0,1,True
Aru,2026-06-24,3.0,Aru,0.0,,1.0,33,0.0,20.0,339.239633491485,0,0,True
Nia Nia,2026-06-24,5.0,Nia Nia,0.0,,3.0,11,4.0,1.0,12.2620174888054,0,1,True
Kilo,2026-06-24,9.0,Kilo,2.0,0.6666666666666666,1.0,34,2.0,7.0,107.546199583958,0,0,True
Mongbwalu,2026-06-24,245.0,Mongbwalu,4.0,0.9032258064516128,105.0,41,56.0,1.0,49.26880991961,0,1,True
Bunia,2026-06-25,323.0,Bunia,9.0,1.0294117647058822,64.0,41,70.0,1.0,4336.1457340514,0,1,True
Mongbwalu,2026-06-25,250.0,Mongbwalu,5.0,0.7878787878787878,109.0,42,52.0,1.0,49.26880991961,0,1,True
Fataki,2026-06-25,1.0,Fataki,0.0,0.0,0.0,30,0.0,9.0,374.843916988277,0,0,True
Goma,2026-06-25,1.0,Goma,0.0,,0.0,38,0.0,38.0,8413.39578071933,0,1,True
Mabalako,2026-06-25,1.0,Mabalako,0.0,,0.0,12,0.0,12.0,224.427753196912,0,0,True
Aru,2026-06-25,3.0,Aru,0.0,,1.0,34,0.0,21.0,339.239633491485,0,0,True
Rimba,2026-06-25,3.0,Rimba,0.0,,0.0,30,0.0,23.0,475.541098374732,0,0,True
Beni,2026-06-25,22.0,Beni,2.0,0.8571428571428571,13.0,28,6.0,3.0,583.694814150159,0,1,True
Butembo,2026-06-25,33.0,Butembo,2.0,0.4444444444444444,14.0,38,8.0,1.0,3648.62216219997,0,1,True
Katwa,2026-06-25,35.0,Katwa,2.0,1.1,22.0,38,11.0,1.0,7809.37779884317,0,1,True
Nizi,2026-06-25,32.0,Nizi,2.0,0.3157894736842105,6.0,35,6.0,3.0,671.566862038288,0,1,True
Gety,2026-06-25,1.0,Gety,0.0,,0.0,28,0.0,28.0,86.0299313935469,0,0,True
Vuhovi,2026-06-25,1.0,Vuhovi,0.0,,1.0,15,0.0,15.0,380.412706373374,0,0,True
Kyondo,2026-06-25,3.0,Kyondo,0.0,,2.0,31,1.0,4.0,287.209696136707,0,0,True
Drodro,2026-06-25,1.0,Drodro,0.0,,1.0,8,0.0,8.0,349.734033181171,0,1,True
Mangala,2026-06-25,17.0,Mangala,0.0,2.0,8.0,28,10.0,2.0,162.268440527417,0,1,True
Nia Nia,2026-06-25,5.0,Nia Nia,0.0,,3.0,12,4.0,2.0,12.2620174888054,0,1,True
Musienene,2026-06-25,2.0,Musienene,0.0,,2.0,9,1.0,4.0,272.413057812586,0,1,True
Rwampara,2026-06-25,258.0,Rwampara,21.0,0.7195121951219512,43.0,41,59.0,1.0,378.392262151519,0,1,True
Aungba,2026-06-25,6.0,Aungba,0.0,0.0,2.0,28,0.0,7.0,171.063075277196,0,0,True
Lita,2026-06-25,26.0,Lita,0.0,0.4285714285714285,6.0,28,6.0,2.0,228.628253664484,0,1,True
Kilo,2026-06-25,9.0,Kilo,0.0,0.6666666666666666,1.0,35,2.0,1.0,107.546199583958,0,0,True
Tchomia,2026-06-25,10.0,Tchomia,1.0,1.6666666666666667,0.0,16,5.0,1.0,228.779480612625,0,1,True
Damas,2026-06-25,4.0,Damas,0.0,0.0,0.0,30,0.0,12.0,53.1851080273012,0,1,True
Kalunguta,2026-06-25,2.0,Kalunguta,0.0,0.0,1.0,32,0.0,9.0,217.291453102909,0,0,True
Mambasa,2026-06-25,2.0,Mambasa,0.0,,1.0,30,0.0,24.0,9.38305119840287,0,0,True
Bambu,2026-06-25,14.0,Bambu,0.0,2.5,3.0,36,5.0,5.0,293.755113499808,0,1,True
Kambala,2026-06-25,1.0,Kambala,0.0,,1.0,15,0.0,15.0,113.635589703185,0,1,True
Komanda,2026-06-25,13.0,Komanda,0.0,0.4285714285714285,3.0,28,3.0,2.0,69.5013595444792,0,1,True
Logo,2026-06-25,7.0,Logo,2.0,,0.0,24,5.0,3.0,557.063799173426,0,0,True
Masereka,2026-06-25,1.0,Masereka,0.0,,0.0,15,0.0,15.0,859.910963009083,0,0,True
Nyankunde,2026-06-25,93.0,Nyankunde,2.0,0.3636363636363636,11.0,38,16.0,1.0,100.872453475923,0,1,True
Miti Murhesa,2026-06-25,3.0,Miti Murhesa,0.0,,1.0,35,0.0,16.0,722.651452069188,0,0,True
Oicha,2026-06-25,3.0,Oicha,0.0,0.0,2.0,32,0.0,9.0,217.407676331775,0,0,True
Fataki,2026-06-29,1.0,Fataki,0.0,0.0,0.0,34,0.0,13.0,374.843916988277,0,1,True
Nizi,2026-06-29,41.0,Nizi,9.0,0.8823529411764706,9.0,39,15.0,4.0,671.566862038288,0,1,True
Oicha,2026-06-29,3.0,Oicha,0.0,0.0,2.0,36,0.0,13.0,217.407676331775,0,0,True
Gety,2026-06-29,1.0,Gety,0.0,,0.0,32,0.0,32.0,86.0299313935469,0,0,True
Bambu,2026-06-29,16.0,Bambu,2.0,3.5,4.0,40,7.0,9.0,293.755113499808,0,1,True
Katwa,2026-06-29,45.0,Katwa,10.0,1.5833333333333333,27.0,42,19.0,4.0,7809.37779884317,0,1,True
Kalunguta,2026-06-29,2.0,Kalunguta,0.0,0.0,1.0,36,0.0,13.0,217.291453102909,0,0,True
Mangala,2026-06-29,24.0,Mangala,7.0,3.4,12.0,32,17.0,6.0,162.268440527417,0,1,True
Kyondo,2026-06-29,3.0,Kyondo,0.0,,2.0,35,1.0,8.0,287.209696136707,0,1,True
Kambala,2026-06-29,1.0,Kambala,0.0,,1.0,19,0.0,19.0,113.635589703185,0,1,True
Drodro,2026-06-29,3.0,Drodro,2.0,,3.0,12,2.0,12.0,349.734033181171,0,0,True
Nia Nia,2026-06-29,11.0,Nia Nia,6.0,,5.0,16,10.0,6.0,12.2620174888054,0,1,True
Vuhovi,2026-06-29,1.0,Vuhovi,0.0,,1.0,19,0.0,19.0,380.412706373374,0,0,True
Aungba,2026-06-29,6.0,Aungba,0.0,0.0,2.0,32,0.0,11.0,171.063075277196,0,0,True
Musienene,2026-06-29,3.0,Musienene,1.0,,2.0,13,2.0,8.0,272.413057812586,0,1,True
Mandima,2026-06-29,1.0,Mandima,0.0,,0.0,0,0.0,0.0,45.9588924986637,0,1,True
Butembo,2026-06-29,34.0,Butembo,1.0,0.5,14.0,42,9.0,4.0,3648.62216219997,0,1,True
Goma,2026-06-29,1.0,Goma,0.0,,0.0,42,0.0,42.0,8413.39578071933,0,1,True
Miti Murhesa,2026-06-29,3.0,Miti Murhesa,0.0,,1.0,39,0.0,20.0,722.651452069188,0,0,True
Lita,2026-06-29,29.0,Lita,3.0,0.6428571428571429,9.0,32,9.0,6.0,228.628253664484,0,1,True
Kilo,2026-06-29,9.0,Kilo,0.0,0.6666666666666666,1.0,39,2.0,5.0,107.546199583958,0,0,True
Masereka,2026-06-29,1.0,Masereka,0.0,,0.0,19,0.0,19.0,859.910963009083,0,1,True
Logo,2026-06-29,7.0,Logo,0.0,,0.0,28,5.0,4.0,557.063799173426,0,0,True
Komanda,2026-06-29,16.0,Komanda,3.0,0.8571428571428571,5.0,32,6.0,6.0,69.5013595444792,0,1,True
Mabalako,2026-06-29,1.0,Mabalako,0.0,,0.0,16,0.0,16.0,224.427753196912,0,0,True
Rimba,2026-06-29,3.0,Rimba,0.0,,0.0,34,0.0,27.0,475.541098374732,0,1,True
Beni,2026-06-29,22.0,Beni,0.0,0.8571428571428571,14.0,32,6.0,4.0,583.694814150159,0,1,True
Nyankunde,2026-06-29,94.0,Nyankunde,1.0,0.3260869565217391,15.0,42,15.0,4.0,100.872453475923,0,1,True
Bunia,2026-06-29,358.0,Bunia,35.0,1.4558823529411764,82.0,45,99.0,4.0,4336.1457340514,0,1,True
Mambasa,2026-06-29,2.0,Mambasa,0.0,,1.0,34,0.0,28.0,9.38305119840287,0,1,True
Aru,2026-06-29,3.0,Aru,0.0,,1.0,38,0.0,25.0,339.239633491485,0,0,True
Damas,2026-06-29,5.0,Damas,1.0,1.0,0.0,34,1.0,16.0,53.1851080273012,0,0,True
Tchomia,2026-06-29,13.0,Tchomia,3.0,2.6666666666666665,2.0,20,8.0,4.0,228.779480612625,0,1,True
Mongbwalu,2026-06-29,258.0,Mongbwalu,8.0,0.6712328767123288,123.0,46,49.0,4.0,49.26880991961,0,1,True
Rwampara,2026-06-29,295.0,Rwampara,37.0,1.1898734177215189,60.0,45,94.0,4.0,378.392262151519,0,1,True
Masereka,2026-06-30,1.0,Masereka,0.0,,0.0,20,0.0,20.0,859.910963009083,0,1,True
Nyankunde,2026-06-30,95.0,Nyankunde,1.0,0.3902439024390244,16.0,43,16.0,1.0,100.872453475923,0,1,True
Mangala,2026-06-30,24.0,Mangala,0.0,8.5,12.0,33,17.0,1.0,162.268440527417,0,1,True
Vuhovi,2026-06-30,1.0,Vuhovi,0.0,,1.0,20,0.0,20.0,380.412706373374,0,0,True
Lolwa,2026-06-30,1.0,Lolwa,0.0,,1.0,0,0.0,0.0,8.68092115622124,0,0,True
Beni,2026-06-30,24.0,Beni,2.0,2.333333333333333,15.0,33,7.0,5.0,583.694814150159,0,1,True
Mabalako,2026-06-30,1.0,Mabalako,0.0,,0.0,17,0.0,17.0,224.427753196912,0,0,True
Lita,2026-06-30,29.0,Lita,0.0,0.6428571428571429,9.0,33,9.0,1.0,228.628253664484,0,1,True
Mandima,2026-06-30,2.0,Mandima,1.0,,1.0,1,1.0,1.0,45.9588924986637,0,1,True
Mongbwalu,2026-06-30,264.0,Mongbwalu,6.0,0.7857142857142857,126.0,47,44.0,1.0,49.26880991961,0,1,True
Logo,2026-06-30,7.0,Logo,0.0,,0.0,29,5.0,5.0,557.063799173426,0,0,True
Miti Murhesa,2026-06-30,3.0,Miti Murhesa,0.0,,1.0,40,0.0,21.0,722.651452069188,0,0,True
Oicha,2026-06-30,3.0,Oicha,0.0,0.0,2.0,37,0.0,14.0,217.407676331775,0,0,True
Bambu,2026-06-30,16.0,Bambu,0.0,0.2857142857142857,5.0,41,2.0,1.0,293.755113499808,0,1,True
Mambasa,2026-06-30,2.0,Mambasa,0.0,,1.0,35,0.0,29.0,9.38305119840287,0,1,True
Musienene,2026-06-30,3.0,Musienene,0.0,,2.0,14,2.0,1.0,272.413057812586,0,1,True
Tchomia,2026-06-30,14.0,Tchomia,1.0,3.0,2.0,21,9.0,1.0,228.779480612625,0,1,True
Komanda,2026-06-30,18.0,Komanda,2.0,2.0,5.0,33,8.0,1.0,69.5013595444792,0,1,True
Aungba,2026-06-30,6.0,Aungba,0.0,0.0,2.0,33,0.0,12.0,171.063075277196,0,0,True
Katwa,2026-06-30,47.0,Katwa,2.0,2.111111111111111,33.0,43,19.0,1.0,7809.37779884317,0,1,True
Fataki,2026-06-30,1.0,Fataki,0.0,0.0,0.0,35,0.0,14.0,374.843916988277,0,1,True
Butembo,2026-06-30,34.0,Butembo,0.0,0.7777777777777778,15.0,43,7.0,1.0,3648.62216219997,0,1,True
Drodro,2026-06-30,3.0,Drodro,0.0,,3.0,13,2.0,1.0,349.734033181171,0,0,True
Gety,2026-06-30,1.0,Gety,0.0,,0.0,33,0.0,33.0,86.0299313935469,0,0,True
Bunia,2026-06-30,387.0,Bunia,29.0,1.7777777777777777,94.0,46,112.0,1.0,4336.1457340514,0,1,True
Kyondo,2026-06-30,3.0,Kyondo,0.0,,2.0,36,1.0,9.0,287.209696136707,0,1,True
Rimba,2026-06-30,3.0,Rimba,0.0,,0.0,35,0.0,28.0,475.541098374732,0,1,True
Kilo,2026-06-30,9.0,Kilo,0.0,0.6666666666666666,1.0,40,2.0,6.0,107.546199583958,0,0,True
Goma,2026-06-30,1.0,Goma,0.0,,0.0,43,0.0,43.0,8413.39578071933,0,1,True
Kambala,2026-06-30,2.0,Kambala,1.0,,2.0,20,1.0,20.0,113.635589703185,0,0,True
Rwampara,2026-06-30,301.0,Rwampara,6.0,1.0975609756097562,61.0,46,90.0,1.0,378.392262151519,0,1,True
Aru,2026-06-30,3.0,Aru,0.0,,1.0,39,0.0,26.0,339.239633491485,0,0,True
Nizi,2026-06-30,61.0,Nizi,20.0,2.333333333333333,19.0,40,35.0,1.0,671.566862038288,0,1,True
Damas,2026-06-30,5.0,Damas,0.0,,0.0,35,1.0,1.0,53.1851080273012,0,0,True
Kalunguta,2026-06-30,2.0,Kalunguta,0.0,0.0,1.0,37,0.0,14.0,217.291453102909,0,0,True
Nia Nia,2026-06-30,12.0,Nia Nia,1.0,,5.0,17,11.0,1.0,12.2620174888054,0,1,True
Nia Nia,2026-07-01,12.0,Nia Nia,0.0,10.0,5.0,18,10.0,1.0,12.2620174888054,0,1,True
Beni,2026-07-01,26.0,Beni,2.0,2.0,15.0,34,8.0,1.0,583.694814150159,0,1,True
Komanda,2026-07-01,19.0,Komanda,1.0,2.25,5.0,34,9.0,1.0,69.5013595444792,0,1,True
Katwa,2026-07-01,49.0,Katwa,2.0,2.25,33.0,44,18.0,1.0,7809.37779884317,0,1,True
Goma,2026-07-01,1.0,Goma,0.0,,0.0,44,0.0,44.0,8413.39578071933,0,1,True
Oicha,2026-07-01,3.0,Oicha,0.0,0.0,2.0,38,0.0,15.0,217.407676331775,0,0,True
Vuhovi,2026-07-01,1.0,Vuhovi,0.0,,1.0,21,0.0,21.0,380.412706373374,0,0,True
Tchomia,2026-07-01,14.0,Tchomia,0.0,1.4,2.0,22,7.0,1.0,228.779480612625,0,1,True
Aungba,2026-07-01,6.0,Aungba,0.0,0.0,2.0,34,0.0,13.0,171.063075277196,0,0,True
Logo,2026-07-01,7.0,Logo,0.0,,0.0,30,5.0,6.0,557.063799173426,0,0,True
Miti Murhesa,2026-07-01,3.0,Miti Murhesa,0.0,,1.0,41,0.0,22.0,722.651452069188,0,0,True
Kilo,2026-07-01,9.0,Kilo,0.0,0.6666666666666666,1.0,41,2.0,7.0,107.546199583958,0,0,True
Mambasa,2026-07-01,2.0,Mambasa,0.0,,1.0,36,0.0,30.0,9.38305119840287,0,1,True
Kambala,2026-07-01,2.0,Kambala,0.0,,2.0,21,1.0,1.0,113.635589703185,0,0,True
